booking_id,booking_date,sales_channel,adult_count,child_count,returning_customer,previous_cancellations,previous_no_shows,booking_status,booking_value,days_until_checkin,weekday_nights,weekend_nights,meal_plan,parking_included,room_type,customer_special_requests
INN00205,2019-03-14,онлайн_бронирование,2,0,False,0,0,нет_отказа,26800.0,222,4,0,тип_питания_1,False,тип_1,0
INN00206,2019-10-18,онлайн_бронирование,2,0,True,0,1,нет_отказа,140700.0,12,15,6,не выбран,False,тип_1,0
INN00207,2020-04-02,офлайн_бронирование,2,0,True,1,1,нет_отказа,26700.0,144,3,0,не выбран,False,тип_4,0
INN00208,2020-09-28,офлайн_бронирование,1,0,True,1,1,отказ_брони,193416.4,76,10,4,тип_питания_1,False,тип_1,0
INN00209,2019-07-12,корпоративное_бронирование,2,0,False,0,0,нет_отказа,93800.0,259,10,4,тип_питания_1,False,тип_4,0
INN00210,2020-08-12,корпоративное_бронирование,2,0,True,0,1,нет_отказа,73700.0,150,9,2,тип_питания_1,False,тип_4,1
INN00211,2021-04-02,корпоративное_бронирование,2,0,True,0,2,нет_отказа,93800.0,15,10,4,тип_питания_2,False,тип_4,1
INN00212,2022-06-07,корпоративное_бронирование,2,0,True,0,3,нет_отказа,46900.0,3,5,2,тип_питания_1,False,тип_1,0
INN00213,2017-08-03,офлайн_бронирование,2,0,False,0,0,нет_отказа,80400.0,75,10,2,тип_питания_1,False,тип_1,1
INN00214,2018-02-14,офлайн_бронирование,2,0,True,0,1,нет_отказа,67000.0,89,8,2,тип_питания_1,False,тип_1,0
INN00215,2018-04-19,онлайн_бронирование,1,0,False,0,0,отказ_брони,67000.0,80,8,2,тип_питания_1,False,тип_1,0
INN00216,2019-09-25,онлайн_бронирование,1,0,True,1,1,отказ_брони,71200.0,89,6,2,тип_питания_1,False,тип_4,0
INN00217,2019-10-14,онлайн_бронирование,1,0,True,2,1,нет_отказа,73700.0,71,9,2,тип_питания_1,False,тип_1,0
INN00218,2020-08-04,онлайн_бронирование,1,0,True,2,2,отказ_брони,60300.0,210,7,2,тип_питания_1,False,тип_1,0
INN00219,2020-08-18,онлайн_бронирование,1,0,True,3,2,нет_отказа,46900.0,122,5,2,тип_питания_1,False,тип_1,2
INN00220,2021-09-03,онлайн_бронирование,1,0,True,3,3,нет_отказа,13400.0,10,2,0,тип_питания_1,False,тип_1,0
INN00221,2017-01-03,офлайн_бронирование,1,0,False,0,0,нет_отказа,33500.0,130,5,0,тип_питания_1,False,тип_5,1
INN00222,2017-11-13,офлайн_бронирование,1,0,True,0,1,отказ_брони,80400.0,175,10,2,тип_питания_1,False,тип_1,1
INN00223,2017-01-07,корпоративное_бронирование,3,0,False,0,0,отказ_брони,73700.0,185,9,2,тип_питания_1,False,тип_4,0
INN00224,2017-02-27,корпоративное_бронирование,3,0,False,1,0,нет_отказа,73700.0,92,9,2,тип_питания_1,False,тип_1,1
INN00225,2020-10-29,онлайн_бронирование,1,0,False,0,0,отказ_брони,13400.0,63,2,0,тип_питания_1,False,тип_1,1
INN00226,2017-12-02,онлайн_бронирование,2,1,False,0,0,нет_отказа,93800.0,77,10,4,тип_питания_1,False,тип_1,0
INN00227,2020-01-27,онлайн_бронирование,2,0,False,0,0,отказ_брони,0.0,300,1,0,тип_питания_1,False,тип_1,0
INN00228,2019-01-12,онлайн_бронирование,3,0,True,0,1,нет_отказа,0.0,45,10,2,тип_питания_1,False,тип_4,1
INN00229,2019-08-05,онлайн_бронирование,3,0,True,0,2,нет_отказа,80100.0,160,7,2,тип_питания_1,True,тип_1,2
INN00230,2019-07-23,корпоративное_бронирование,1,0,True,1,1,нет_отказа,140700.0,55,15,6,тип_питания_1,False,тип_4,1
INN00231,2017-11-01,корпоративное_бронирование,2,0,False,0,0,отказ_брони,6700.0,88,1,0,не выбран,False,тип_1,0
INN00232,2017-12-06,корпоративное_бронирование,2,0,False,1,0,нет_отказа,46900.0,7,5,2,тип_питания_1,False,тип_1,1
INN00233,2018-06-12,офлайн_бронирование,1,1,True,0,1,нет_отказа,62300.0,73,5,2,тип_питания_1,False,тип_1,0
INN00234,2019-08-25,офлайн_бронирование,100,1,True,0,2,нет_отказа,93800.0,222,10,4,тип_питания_1,False,тип_1,0
INN00235,2020-05-10,офлайн_бронирование,1,1,True,0,3,нет_отказа,62300.0,75,5,2,тип_питания_2,False,тип_1,1
INN00236,2017-04-14,корпоративное_бронирование,2,1,False,0,0,нет_отказа,0.0,97,10,4,тип_питания_1,False,тип_1,1
INN00237,2017-11-12,корпоративное_бронирование,2,1,True,0,1,нет_отказа,129283.6,96,7,2,тип_питания_1,False,тип_1,0
INN00238,2018-02-24,офлайн_бронирование,3,1,True,0,1,нет_отказа,60300.0,69,7,2,тип_питания_1,False,тип_1,0
INN00239,2019-02-12,офлайн_бронирование,3,1,True,0,2,нет_отказа,133500.0,28,11,4,тип_питания_1,False,тип_1,1
INN00240,2018-10-13,онлайн_бронирование,2,0,False,0,0,нет_отказа,53600.0,90,6,2,тип_питания_1,False,тип_1,3
INN00241,2020-04-06,офлайн_бронирование,2,1,False,0,0,нет_отказа,62300.0,34,5,2,тип_питания_1,False,тип_1,1
INN00242,2020-03-21,онлайн_бронирование,1,0,False,0,0,нет_отказа,20100.0,145,3,0,тип_питания_1,False,тип_1,1
INN00243,2021-03-21,онлайн_бронирование,1,0,True,0,1,отказ_брони,20100.0,69,3,0,не выбран,False,тип_1,1
INN00244,2018-09-28,офлайн_бронирование,1,0,True,1,1,отказ_брони,46900.0,83,5,2,тип_питания_1,False,тип_1,2
INN00245,2017-07-04,офлайн_бронирование,1,1,True,1,1,отказ_брони,13400.0,11,2,0,тип_питания_1,False,тип_1,0
INN00246,2017-07-20,офлайн_бронирование,1,1,True,2,1,отказ_брони,46900.0,79,5,2,тип_питания_1,False,тип_1,0
INN00247,2017-07-29,офлайн_бронирование,1,1,True,3,1,нет_отказа,116260.8,3,5,2,не выбран,False,тип_1,1
INN00248,2018-05-23,офлайн_бронирование,1,1,True,3,2,нет_отказа,13400.0,121,2,0,тип_питания_1,False,тип_6,0
INN00249,2019-08-14,офлайн_бронирование,1,1,True,3,3,нет_отказа,93800.0,205,10,4,тип_питания_1,False,тип_1,1
INN00250,2017-07-03,онлайн_бронирование,1,0,False,0,0,отказ_брони,90642.9,150,5,2,тип_питания_1,False,тип_1,1
INN00251,2017-07-20,онлайн_бронирование,1,0,False,1,0,нет_отказа,26800.0,15,4,0,тип_питания_1,False,тип_4,0
INN00252,2020-08-12,офлайн_бронирование,1,0,True,0,1,отказ_брони,53600.0,103,6,2,тип_питания_1,False,тип_1,0
INN00253,2018-03-27,онлайн_бронирование,2,0,False,0,0,отказ_брони,46900.0,192,5,2,тип_питания_1,False,тип_1,1
INN00254,2018-04-14,онлайн_бронирование,2,0,False,1,0,отказ_брони,46900.0,85,5,2,тип_питания_1,False,тип_4,2
INN00255,2018-04-24,онлайн_бронирование,2,0,False,2,0,отказ_брони,80400.0,115,10,2,тип_питания_1,False,тип_1,0
INN00256,2018-05-09,онлайн_бронирование,2,0,False,3,0,нет_отказа,67000.0,10,8,2,тип_питания_1,False,тип_1,0
INN00257,2019-09-23,онлайн_бронирование,2,0,True,3,1,отказ_брони,93800.0,111,10,4,тип_питания_1,False,тип_1,0
INN00258,2019-09-19,офлайн_бронирование,2,0,False,0,0,нет_отказа,46900.0,87,5,2,не выбран,False,тип_1,0
INN00259,2020-04-30,офлайн_бронирование,2,0,True,0,1,отказ_брони,13400.0,175,2,0,тип_питания_1,False,тип_1,0
INN00260,2017-02-19,онлайн_бронирование,1,0,False,0,0,отказ_брони,60300.0,257,7,2,тип_питания_1,False,тип_1,1
INN00261,2017-03-11,онлайн_бронирование,100,0,False,1,0,отказ_брони,60300.0,210,7,2,тип_питания_1,False,тип_4,0
INN00262,2019-12-20,онлайн_бронирование,2,1,False,0,0,отказ_брони,78686.6,103,5,2,не выбран,False,тип_1,0
INN00263,2019-04-17,офлайн_бронирование,3,1,False,0,0,отказ_брони,6700.0,71,1,0,тип_питания_1,False,тип_1,2
INN00264,2018-10-06,корпоративное_бронирование,1,0,False,0,0,нет_отказа,20100.0,11,3,0,не выбран,False,тип_1,0
INN00265,2020-02-14,корпоративное_бронирование,1,0,True,0,1,нет_отказа,46900.0,210,5,2,не выбран,False,тип_1,0
INN00266,2018-07-15,офлайн_бронирование,3,0,False,0,0,отказ_брони,107200.0,217,12,4,тип_питания_1,True,тип_1,1
INN00267,2018-10-09,онлайн_бронирование,2,0,False,0,0,нет_отказа,46900.0,63,5,2,тип_питания_1,False,тип_6,0
INN00268,2019-02-28,корпоративное_бронирование,3,0,False,0,0,нет_отказа,62300.0,130,5,2,тип_питания_1,False,тип_1,0
INN00269,2020-01-18,корпоративное_бронирование,3,0,True,0,1,отказ_брони,46900.0,123,5,2,не выбрант,True,тип_1,0
INN00270,2020-12-29,корпоративное_бронирование,1,1,False,0,0,нет_отказа,53600.0,90,6,2,тип_питания_1,False,тип_1,0
INN00271,2021-09-14,корпоративное_бронирование,1,1,True,0,1,нет_отказа,100500.0,18,11,4,тип_питания_2,False,тип_1,1
INN00272,2022-05-20,корпоративное_бронирование,1,1,True,0,2,нет_отказа,140700.0,55,15,6,не выбран,False,тип_1,0
INN00273,2018-07-31,корпоративное_бронирование,1,0,False,0,0,отказ_брони,67000.0,97,8,2,тип_питания_1,False,тип_1,0
INN00274,2018-09-10,корпоративное_бронирование,1,0,False,1,0,отказ_брони,93800.0,145,10,4,не выбран,True,тип_1,0
INN00275,2018-10-08,корпоративное_бронирование,1,0,False,2,0,отказ_брони,71200.0,130,6,2,тип_питания_2,False,тип_1,0
INN00276,2019-04-26,онлайн_бронирование,2,0,True,0,1,отказ_брони,14431.4,88,1,0,тип_питания_1,False,тип_1,2
INN00277,2019-06-30,офлайн_бронирование,2,2,False,0,0,нет_отказа,0.0,221,7,2,тип_питания_1,False,тип_1,0
INN00278,2020-08-01,офлайн_бронирование,2,2,True,0,1,отказ_брони,89000.0,273,8,2,тип_питания_1,False,тип_4,0
INN00279,2019-05-12,онлайн_бронирование,2,0,True,0,1,нет_отказа,53600.0,144,6,2,тип_питания_2,False,тип_1,1
INN00280,2019-12-10,онлайн_бронирование,2,0,True,0,2,отказ_брони,6700.0,69,1,0,тип_питания_1,False,тип_1,0
INN00281,2019-12-22,онлайн_бронирование,200,0,True,1,2,нет_отказа,93800.0,100,10,4,тип_питания_1,False,тип_1,0
INN00282,2018-07-19,офлайн_бронирование,2,0,False,0,0,нет_отказа,53600.0,8,6,2,тип_питания_1,False,тип_1,1
INN00283,2018-05-08,онлайн_бронирование,2,2,False,0,0,отказ_брони,142400.0,19,12,4,тип_питания_1,False,тип_4,0
INN00284,2020-05-05,корпоративное_бронирование,3,0,False,0,0,отказ_брони,46900.0,122,5,2,тип_питания_1,False,тип_1,0
INN00285,2020-07-01,корпоративное_бронирование,300,0,False,1,0,отказ_брони,53600.0,75,6,2,тип_питания_1,False,тип_1,1
INN00286,2020-08-25,корпоративное_бронирование,3,0,False,2,0,нет_отказа,62300.0,63,5,2,тип_питания_2,False,тип_4,0
INN00287,2021-03-12,корпоративное_бронирование,3,0,True,2,1,нет_отказа,71200.0,2,6,2,тип_питания_1,False,тип_1,1
INN00288,2021-12-21,корпоративное_бронирование,3,0,True,2,2,нет_отказа,6700.0,114,1,0,тип_питания_1,False,тип_1,0
INN00289,2017-07-17,корпоративное_бронирование,1,1,False,0,0,нет_отказа,93800.0,87,10,4,тип_питания_1,False,тип_1,0
INN00290,2017-03-23,онлайн_бронирование,1,1,False,0,0,нет_отказа,46900.0,117,5,2,тип_питания_1,False,тип_1,2
INN00291,2018-05-02,онлайн_бронирование,100,1,True,0,1,нет_отказа,53199.4,197,4,0,тип_питания_1,False,тип_1,1
INN00292,2020-05-17,онлайн_бронирование,1,0,True,0,1,отказ_брони,20100.0,90,3,0,тип_питания_1,False,тип_1,0
